table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ko,노보리토역 ,,,登戸駅多摩川口
stops,stop_name,ja-Hrkt,のぼりとえきたまがわぐち,,,登戸駅多摩川口
stops,stop_name,ja,登戸駅（溝０６、登１４系統）,,,登戸駅（溝０６、登１４系統）
stops,stop_name,en,Noborito Sta.,,,登戸駅（溝０６、登１４系統）
stops,stop_name,zh-CN,登户站,,,登戸駅（溝０６、登１４系統）
stops,stop_name,zh-TW,登戶站,,,登戸駅（溝０６、登１４系統）
stops,stop_name,ko,노보리토역,,,登戸駅（溝０６、登１４系統）
stops,stop_name,ja-Hrkt,のぼりとえきみぞ０６、のぼり１４,,,登戸駅（溝０６、登１４系統）
stops,stop_name,ja,登戸駅（生田緑地口）,,,登戸駅（生田緑地口）
stops,stop_name,en,Noborito Sta.,,,登戸駅（生田緑地口）
stops,stop_name,zh-CN,登户站,,,登戸駅（生田緑地口）
stops,stop_name,zh-TW,登戶站,,,登戸駅（生田緑地口）
stops,stop_name,ko,노보리토역 ,,,登戸駅（生田緑地口）
stops,stop_name,ja-Hrkt,のぼりとえきいくたりょくちぐち,,,登戸駅（生田緑地口）
stops,stop_name,ja,白井坂,,,白井坂
stops,stop_name,en,Shiraizaka,,,白井坂
stops,stop_name,zh-CN,白井坂,,,白井坂
stops,stop_name,zh-TW,白井坂,,,白井坂
stops,stop_name,ko,시라이자카,,,白井坂
stops,stop_name,ja-Hrkt,しらいざか,,,白井坂
stops,stop_name,ja,白山一丁目,,,白山一丁目
stops,stop_name,en,Hakusan 1-chōme,,,白山一丁目
stops,stop_name,zh-CN,白山一丁目,,,白山一丁目
stops,stop_name,zh-TW,白山一丁目,,,白山一丁目
stops,stop_name,ko,하쿠산 1초메,,,白山一丁目
stops,stop_name,ja-Hrkt,はくさんいっちょうめ,,,白山一丁目
stops,stop_name,ja,白山北緑地前,,,白山北緑地前
stops,stop_name,en,Hakusan Kita-ryokuchi Mae,,,白山北緑地前
stops,stop_name,zh-CN,白山北绿地前,,,白山北緑地前
stops,stop_name,zh-TW,白山北綠地前,,,白山北緑地前
stops,stop_name,ko,하쿠산 북쪽 녹지 앞,,,白山北緑地前
stops,stop_name,ja-Hrkt,はくさんきたりょくちまえ,,,白山北緑地前
stops,stop_name,ja,白山南緑地前,,,白山南緑地前
stops,stop_name,en,Hakusan Minami-ryokuchi Mae,,,白山南緑地前
stops,stop_name,zh-CN,白山南绿地前,,,白山南緑地前
stops,stop_name,zh-TW,白山南綠地前,,,白山南緑地前
stops,stop_name,ko,하쿠산 미나미녹지 앞,,,白山南緑地前
stops,stop_name,ja-Hrkt,はくさんみなみりょくちまえ,,,白山南緑地前
stops,stop_name,ja,白山神社,,,白山神社
stops,stop_name,en,Hakusan Jinja,,,白山神社
stops,stop_name,zh-CN,白山神社,,,白山神社
stops,stop_name,zh-TW,白山神社,,,白山神社
stops,stop_name,ko,하쿠산 신사,,,白山神社
stops,stop_name,ja-Hrkt,はくさんじんじゃ,,,白山神社
stops,stop_name,ja,白幡八幡前,,,白幡八幡前
stops,stop_name,en,Shirahata Hachiman Mae,,,白幡八幡前
stops,stop_name,zh-CN,白幡八幡前,,,白幡八幡前
stops,stop_name,zh-TW,白幡八幡前,,,白幡八幡前
stops,stop_name,ko,시라하타 하치만 앞,,,白幡八幡前
stops,stop_name,ja-Hrkt,しらはたはちまんまえ,,,白幡八幡前
stops,stop_name,ja,百合丘カントリー倶楽部前,,,百合丘カントリー倶楽部前
stops,stop_name,en,Yurigaoka Country Club Mae,,,百合丘カントリー倶楽部前
stops,stop_name,zh-CN,百合丘郊外俱乐部前,,,百合丘カントリー倶楽部前
stops,stop_name,zh-TW,百合丘郊外俱樂部前,,,百合丘カントリー倶楽部前
stops,stop_name,ko,유리가오카 컨트리 클럽 앞,,,百合丘カントリー倶楽部前
stops,stop_name,ja-Hrkt,ゆりがおかかんとりーくらぶまえ,,,百合丘カントリー倶楽部前
stops,stop_name,ja,百合丘ファミリーテニスクラブ前,,,百合丘ファミリーテニスクラブ前
stops,stop_name,en,Yurigaoka Family Tennis Club Mae,,,百合丘ファミリーテニスクラブ前
stops,stop_name,zh-CN,百合丘家庭网球俱乐部前,,,百合丘ファミリーテニスクラブ前
stops,stop_name,zh-TW,百合丘家庭網球俱樂部前,,,百合丘ファミリーテニスクラブ前
stops,stop_name,ko,유리가오카 패밀리 테니스클럽 앞,,,百合丘ファミリーテニスクラブ前
stops,stop_name,ja-Hrkt,ゆりがおかふぁみりーてにすくらぶまえ,,,百合丘ファミリーテニスクラブ前
stops,stop_name,ja,百合丘高校前,,,百合丘高校前
stops,stop_name,en,Yurigaoka Kōkō Mae,,,百合丘高校前
stops,stop_name,zh-CN,百合丘高中前,,,百合丘高校前
stops,stop_name,zh-TW,百合丘高中前,,,百合丘高校前
stops,stop_name,ko,유리가오카 고등학교 앞,,,百合丘高校前
stops,stop_name,ja-Hrkt,ゆりがおかこうこうまえ,,,百合丘高校前
stops,stop_name,ja,百合丘高校裏,,,百合丘高校裏
stops,stop_name,en,Yurigaoka Kōkō Ura,,,百合丘高校裏
stops,stop_name,zh-CN,百合丘高中后,,,百合丘高校裏
stops,stop_name,zh-TW,百合丘高中後,,,百合丘高校裏
stops,stop_name,ko,유리가오카 고등학교 뒤,,,百合丘高校裏
stops,stop_name,ja-Hrkt,ゆりがおかこうこううら,,,百合丘高校裏
stops,stop_name,ja,盛源寺,,,盛源寺
stops,stop_name,en,Seigenji,,,盛源寺
stops,stop_name,zh-CN,盛源寺,,,盛源寺
stops,stop_name,zh-TW,盛源寺,,,盛源寺
stops,stop_name,ko,세이겐지,,,盛源寺
stops,stop_name,ja-Hrkt,せいげんじ,,,盛源寺
stops,stop_name,ja,県営久末,,,県営久末
stops,stop_name,en,Ken-ei Hisasue,,,県営久末
stops,stop_name,zh-CN,县营久末,,,県営久末
stops,stop_name,zh-TW,縣營久末,,,県営久末
stops,stop_name,ko,공영 히사스에,,,県営久末
stops,stop_name,ja-Hrkt,けんえいひさすえ,,,県営久末
stops,stop_name,ja,県営埋立地入口,,,県営埋立地入口
stops,stop_name,en,Ken-ei Umetatechi Iriguchi,,,県営埋立地入口
stops,stop_name,zh-CN,县营填造地入口,,,県営埋立地入口
stops,stop_name,zh-TW,縣營填造地入口,,,県営埋立地入口
stops,stop_name,ko,공영 매립지 입구 ,,,県営埋立地入口
stops,stop_name,ja-Hrkt,けんえいうめたてちいりぐち,,,県営埋立地入口
stops,stop_name,ja,真福寺,,,真福寺
stops,stop_name,en,Shimpukuji,,,真福寺
stops,stop_name,zh-CN,真福寺,,,真福寺
stops,stop_name,zh-TW,真福寺,,,真福寺
stops,stop_name,ko,신푸쿠지,,,真福寺
stops,stop_name,ja-Hrkt,しんぷくじ,,,真福寺
stops,stop_name,ja,矢尻,,,矢尻
stops,stop_name,en,Yajiri,,,矢尻
stops,stop_name,zh-CN,矢尻,,,矢尻
stops,stop_name,zh-TW,矢尻,,,矢尻
stops,stop_name,ko,야지리,,,矢尻
stops,stop_name,ja-Hrkt,やじり,,,矢尻
stops,stop_name,ja,石神橋,,,石神橋
stops,stop_name,en,Shakujibashi,,,石神橋
stops,stop_name,zh-CN,石神桥,,,石神橋
stops,stop_name,zh-TW,石神橋,,,石神橋
stops,stop_name,ko,샤쿠지바시,,,石神橋
stops,stop_name,ja-Hrkt,しゃくじばし,,,石神橋
stops,stop_name,ja,砂子二丁目,,,砂子二丁目
stops,stop_name,en,Isago 2-chōme,,,砂子二丁目
stops,stop_name,zh-CN,砂子二丁目,,,砂子二丁目
stops,stop_name,zh-TW,砂子二丁目,,,砂子二丁目
stops,stop_name,ko,이사고 2초메,,,砂子二丁目
stops,stop_name,ja-Hrkt,いさご2ちょうめ,,,砂子二丁目
stops,stop_name,ja,神明町,,,神明町
stops,stop_name,en,Shimmeichō,,,神明町
stops,stop_name,zh-CN,神明町,,,神明町
stops,stop_name,zh-TW,神明町,,,神明町
stops,stop_name,ko,신메초,,,神明町
stops,stop_name,ja-Hrkt,しんめいちょう,,,神明町
stops,stop_name,ja,神明町平安会館さいわい前,,,神明町平安会館さいわい前
stops,stop_name,en,Shimmeichō Heian Kaikan Saiwai Mae,,,神明町平安会館さいわい前
stops,stop_name,zh-CN,神明町平安会馆幸前,,,神明町平安会館さいわい前
stops,stop_name,zh-TW,神明町平安會館幸前,,,神明町平安会館さいわい前
stops,stop_name,ko,신메초 헤이안회관 사이와이 앞,,,神明町平安会館さいわい前
stops,stop_name,ja-Hrkt,しんめいちょうへいあんかいかんさいわいまえ,,,神明町平安会館さいわい前
stops,stop_name,ja,神明社前,,,神明社前
stops,stop_name,en,Shimmeisha Mae,,,神明社前
stops,stop_name,zh-CN,神明社前,,,神明社前
stops,stop_name,zh-TW,神明社前,,,神明社前
stops,stop_name,ko,신메샤 앞,,,神明社前
stops,stop_name,ja-Hrkt,しんめいしゃまえ,,,神明社前
stops,stop_name,ja,神木不動,,,神木不動
stops,stop_name,en,Shiboku Fudō,,,神木不動
stops,stop_name,zh-CN,神木不动,,,神木不動
stops,stop_name,zh-TW,神木不動,,,神木不動
stops,stop_name,ko,시보쿠후도,,,神木不動
stops,stop_name,ja-Hrkt,しぼくふどう,,,神木不動
stops,stop_name,ja,神木本町,,,神木本町
stops,stop_name,en,Shiboku-honchō,,,神木本町
stops,stop_name,zh-CN,神木本町,,,神木本町
stops,stop_name,zh-TW,神木本町,,,神木本町
stops,stop_name,ko,시보쿠혼초,,,神木本町
stops,stop_name,ja-Hrkt,しぼくほんちょう,,,神木本町
stops,stop_name,ja,福岡運輸東京支店前,,,福岡運輸東京支店前
stops,stop_name,en,Fukuokaunyu Tokyoshiten mae,,,福岡運輸東京支店前
stops,stop_name,zh-CN,福冈交通东京分公司,,,福岡運輸東京支店前
stops,stop_name,zh-TW,福岡交通東京分公司,,,福岡運輸東京支店前
stops,stop_name,ko,후쿠오카 운수 도쿄 지점 앞,,,福岡運輸東京支店前
stops,stop_name,ja-Hrkt,ふくおかうんゆとうきょうしてんまえ,,,福岡運輸東京支店前
stops,stop_name,ja,稗原,,,稗原
stops,stop_name,en,Hiebara,,,稗原
stops,stop_name,zh-CN,稗原,,,稗原
stops,stop_name,zh-TW,稗原,,,稗原
stops,stop_name,ko,히에바라,,,稗原
stops,stop_name,ja-Hrkt,ひえばら,,,稗原
stops,stop_name,ja,稗原小学校前,,,稗原小学校前
stops,stop_name,en,Hiebara Shōgakkō Mae,,,稗原小学校前
stops,stop_name,zh-CN,稗原小学前,,,稗原小学校前
stops,stop_name,zh-TW,稗原小學前,,,稗原小学校前
stops,stop_name,ko,히에바라 초등학교 앞,,,稗原小学校前
stops,stop_name,ja-Hrkt,ひえばらしょうがっこうまえ,,,稗原小学校前
stops,stop_name,ja,稲田堤駅入口,,,稲田堤駅入口
stops,stop_name,en,Inadazutsumi Eki Iriguchi,,,稲田堤駅入口
stops,stop_name,zh-CN,稻田堤站入口,,,稲田堤駅入口
stops,stop_name,zh-TW,稻田堤站入口,,,稲田堤駅入口
stops,stop_name,ko,이나다즈츠미역 입구,,,稲田堤駅入口
stops,stop_name,ja-Hrkt,いなだづつみえきいりぐち,,,稲田堤駅入口
stops,stop_name,ja,稲荷坂,,,稲荷坂
stops,stop_name,en,Inarizaka,,,稲荷坂
stops,stop_name,zh-CN,稻荷坂,,,稲荷坂
stops,stop_name,zh-TW,稻荷坂,,,稲荷坂
stops,stop_name,ko,이나리자카,,,稲荷坂
stops,stop_name,ja-Hrkt,いなりざか,,,稲荷坂
stops,stop_name,ja,競輪場前,,,競輪場前
stops,stop_name,en,Keirinjō Mae,,,競輪場前
stops,stop_name,zh-CN,自行车赛场前,,,競輪場前
stops,stop_name,zh-TW,自行車賽場前,,,競輪場前
stops,stop_name,ko,경륜장 앞,,,競輪場前
stops,stop_name,ja-Hrkt,けいりんじょうまえ,,,競輪場前
stops,stop_name,ja,第三京浜入口,,,第三京浜入口
stops,stop_name,en,Daisan Keihin Iriguchi,,,第三京浜入口
stops,stop_name,zh-CN,第三京滨入口,,,第三京浜入口
stops,stop_name,zh-TW,第三京濱入口,,,第三京浜入口
stops,stop_name,ko,제3 게이힌 입구,,,第三京浜入口
stops,stop_name,ja-Hrkt,だいさんけいひんいりぐち,,,第三京浜入口
stops,stop_name,ja,緑地,,,緑地
stops,stop_name,en,Ryokuchi,,,緑地
stops,stop_name,zh-CN,绿地,,,緑地
stops,stop_name,zh-TW,綠地,,,緑地
stops,stop_name,ko,녹지,,,緑地
stops,stop_name,ja-Hrkt,りょくち,,,緑地
stops,stop_name,ja,美しの森中央,,,美しの森中央
stops,stop_name,en,Utsukushinomori Chuō,,,美しの森中央
stops,stop_name,zh-CN,美森中央,,,美しの森中央
stops,stop_name,zh-TW,美森中央,,,美しの森中央
stops,stop_name,ko,우츠쿠시노모리,,,美しの森中央
stops,stop_name,ja-Hrkt,うつくしのもりちゅうおう,,,美しの森中央
stops,stop_name,ja,美しの森入口,,,美しの森入口
stops,stop_name,en,Utsukushinomori Iriguchi,,,美しの森入口
stops,stop_name,zh-CN,美森入口,,,美しの森入口
stops,stop_name,zh-TW,美森入口,,,美しの森入口
stops,stop_name,ko,우츠쿠시노모리,,,美しの森入口
stops,stop_name,ja-Hrkt,うつくしのもりいりぐち,,,美しの森入口
stops,stop_name,ja,聖マリアンナ医大下,,,聖マリアンナ医大下
stops,stop_name,en,Sei Marianna Idai Shita,,,聖マリアンナ医大下
stops,stop_name,zh-CN,圣玛丽安娜医大下,,,聖マリアンナ医大下
stops,stop_name,zh-TW,聖瑪麗安娜醫大下,,,聖マリアンナ医大下
stops,stop_name,ko,성마리안나 의대 아래,,,聖マリアンナ医大下
stops,stop_name,ja-Hrkt,せいまりあんないだいした,,,聖マリアンナ医大下
stops,stop_name,ja,聖マリアンナ医大入口,,,聖マリアンナ医大入口
stops,stop_name,en,St.Marianna Univ. School of Medicine Hospital Ent.,,,聖マリアンナ医大入口
stops,stop_name,zh-CN,圣玛丽安娜医大入口,,,聖マリアンナ医大入口
stops,stop_name,zh-TW,聖瑪麗安娜醫大入口,,,聖マリアンナ医大入口
stops,stop_name,ko,성마리안나 의대 입구 ,,,聖マリアンナ医大入口
stops,stop_name,ja-Hrkt,せいまりあんないだいいりぐち,,,聖マリアンナ医大入口
stops,stop_name,ja,聖マリアンナ医科大学前,,,聖マリアンナ医科大学前
stops,stop_name,en,St.Marianna Univ. School of Medicine Hospital,,,聖マリアンナ医科大学前
stops,stop_name,zh-CN,圣玛丽安娜医科大学前,,,聖マリアンナ医科大学前
stops,stop_name,zh-TW,聖瑪麗安娜醫科大學前,,,聖マリアンナ医科大学前
stops,stop_name,ko,성마리안나 의과대학교 앞,,,聖マリアンナ医科大学前
stops,stop_name,ja-Hrkt,せいまりあんないかだいがくまえ,,,聖マリアンナ医科大学前
stops,stop_name,ja,能満寺,,,能満寺
stops,stop_name,en,Nōmanji,,,能満寺
stops,stop_name,zh-CN,能满寺,,,能満寺
stops,stop_name,zh-TW,能滿寺,,,能満寺
stops,stop_name,ko,노만지,,,能満寺
stops,stop_name,ja-Hrkt,のうまんじ,,,能満寺
stops,stop_name,ja,臨港　塩浜営業所,,,臨港　塩浜営業所
stops,stop_name,ja-Hrkt,りんこうしおはまえいぎょうしょ,,,臨港　塩浜営業所
stops,stop_name,ja,臨港病院前,,,臨港病院前
stops,stop_name,en,Rinkō Hospital,,,臨港病院前
stops,stop_name,zh-CN,临港病院前,,,臨港病院前
stops,stop_name,zh-TW,臨港病院前,,,臨港病院前
stops,stop_name,ko,임항 병원 앞,,,臨港病院前
stops,stop_name,ja-Hrkt,りんこうびょういんまえ,,,臨港病院前
stops,stop_name,ja,臨港警察署前,,,臨港警察署前
stops,stop_name,en,Rinkō Keisatsusho Mae,,,臨港警察署前
stops,stop_name,zh-CN,临港警察署前,,,臨港警察署前
stops,stop_name,zh-TW,臨港警察署前,,,臨港警察署前
stops,stop_name,ko,임항 경찰서 앞,,,臨港警察署前
stops,stop_name,ja-Hrkt,りんこうけいさつしょまえ,,,臨港警察署前
stops,stop_name,ja,花島,,,花島
stops,stop_name,en,Hanajima,,,花島
stops,stop_name,zh-CN,花岛,,,花島
stops,stop_name,zh-TW,花島,,,花島
stops,stop_name,ko,하나지마,,,花島
stops,stop_name,ja-Hrkt,はなじま,,,花島
stops,stop_name,ja,苅宿,,,苅宿
stops,stop_name,en,Kariyado,,,苅宿
stops,stop_name,zh-CN,苅宿,,,苅宿
stops,stop_name,zh-TW,苅宿,,,苅宿
stops,stop_name,ko,가리야도,,,苅宿
stops,stop_name,ja-Hrkt,かりやど,,,苅宿
stops,stop_name,ja,菅三丁目,,,菅三丁目
stops,stop_name,en,Suge 3-chōme,,,菅三丁目
stops,stop_name,zh-CN,菅三丁目,,,菅三丁目
stops,stop_name,zh-TW,菅三丁目,,,菅三丁目
stops,stop_name,ko,스게 3초메,,,菅三丁目
stops,stop_name,ja-Hrkt,すげさんちょうめ,,,菅三丁目
stops,stop_name,ja,菅仙谷公園前,,,菅仙谷公園前
stops,stop_name,en,Suge-sengoku Kōen Mae,,,菅仙谷公園前
stops,stop_name,zh-CN,菅仙谷公园前,,,菅仙谷公園前
stops,stop_name,zh-TW,菅仙谷公園前,,,菅仙谷公園前
stops,stop_name,ko,스게센고쿠 공원 앞,,,菅仙谷公園前
stops,stop_name,ja-Hrkt,すげせんごくこうえんまえ,,,菅仙谷公園前
stops,stop_name,ja,菅北浦三丁目,,,菅北浦三丁目
stops,stop_name,en,Suge-kitaura 3-chōme,,,菅北浦三丁目
stops,stop_name,zh-CN,菅北浦三丁目,,,菅北浦三丁目
stops,stop_name,zh-TW,菅北浦三丁目,,,菅北浦三丁目
stops,stop_name,ko,스게키타우라 3초메,,,菅北浦三丁目
stops,stop_name,ja-Hrkt,すげきたうらさんちょうめ,,,菅北浦三丁目
stops,stop_name,ja,菅四丁目,,,菅四丁目
stops,stop_name,en,Suge 4-chōme,,,菅四丁目
stops,stop_name,zh-CN,菅四丁目,,,菅四丁目
stops,stop_name,zh-TW,菅四丁目,,,菅四丁目
stops,stop_name,ko,스게 4초메,,,菅四丁目
stops,stop_name,ja-Hrkt,すげよんちょうめ,,,菅四丁目
stops,stop_name,ja,菅生,,,菅生
stops,stop_name,en,Sugao,,,菅生
stops,stop_name,zh-CN,菅生,,,菅生
stops,stop_name,zh-TW,菅生,,,菅生
stops,stop_name,ko,스가오,,,菅生
stops,stop_name,ja-Hrkt,すがお,,,菅生
stops,stop_name,ja,菅生三丁目,,,菅生三丁目
stops,stop_name,en,Sugao 3-chōme,,,菅生三丁目
stops,stop_name,zh-CN,菅生三丁目,,,菅生三丁目
stops,stop_name,zh-TW,菅生三丁目,,,菅生三丁目
stops,stop_name,ko,스가오 3초메,,,菅生三丁目
stops,stop_name,ja-Hrkt,すがおさんちょうめ,,,菅生三丁目
stops,stop_name,ja,菅生中学校,,,菅生中学校
stops,stop_name,en,Sugao Chūgakkō,,,菅生中学校
stops,stop_name,zh-CN,菅生中学,,,菅生中学校
stops,stop_name,zh-TW,菅生中學,,,菅生中学校
stops,stop_name,ko,스가오 중학교,,,菅生中学校
stops,stop_name,ja-Hrkt,すがおちゅうがっこう,,,菅生中学校
stops,stop_name,ja,菅生小学校入口,,,菅生小学校入口
stops,stop_name,en,Sugao Shōgakkō Iriguchi,,,菅生小学校入口
stops,stop_name,zh-CN,菅生小学入口,,,菅生小学校入口
stops,stop_name,zh-TW,菅生小學入口,,,菅生小学校入口
stops,stop_name,ko,스가오 초등학교 입구,,,菅生小学校入口
stops,stop_name,ja-Hrkt,すがおしょうがっこういりぐち,,,菅生小学校入口
stops,stop_name,ja,菅生車庫,,,菅生車庫
stops,stop_name,en,Sugao Shako,,,菅生車庫
stops,stop_name,zh-CN,菅生车库,,,菅生車庫
stops,stop_name,zh-TW,菅生車庫,,,菅生車庫
stops,stop_name,ko,스가오 차고,,,菅生車庫
stops,stop_name,ja-Hrkt,すがおしゃこ,,,菅生車庫
stops,stop_name,ja,蓮花寺前,,,蓮花寺前
stops,stop_name,en,Rengeji Mae,,,蓮花寺前
stops,stop_name,zh-CN,莲花寺前,,,蓮花寺前
stops,stop_name,zh-TW,蓮花寺前,,,蓮花寺前
stops,stop_name,ko,렌게지 앞,,,蓮花寺前
stops,stop_name,ja-Hrkt,れんげじまえ,,,蓮花寺前
stops,stop_name,ja,蔵前,,,蔵前
stops,stop_name,en,Kuramae,,,蔵前
stops,stop_name,zh-CN,藏前,,,蔵前
stops,stop_name,zh-TW,藏前,,,蔵前
stops,stop_name,ko,구라마에,,,蔵前
stops,stop_name,ja-Hrkt,くらまえ,,,蔵前
stops,stop_name,ja,蔵敷,,,蔵敷
stops,stop_name,en,Zōshiki,,,蔵敷
stops,stop_name,zh-CN,藏敷,,,蔵敷
stops,stop_name,zh-TW,藏敷,,,蔵敷
stops,stop_name,ko,조시키,,,蔵敷
stops,stop_name,ja-Hrkt,ぞうしき,,,蔵敷
stops,stop_name,ja,蔵敷団地,,,蔵敷団地
stops,stop_name,en,Zōshiki Danchi,,,蔵敷団地
stops,stop_name,zh-CN,藏敷团地,,,蔵敷団地
stops,stop_name,zh-TW,藏敷團地,,,蔵敷団地
stops,stop_name,ko,조시키 단지,,,蔵敷団地
stops,stop_name,ja-Hrkt,ぞうしきだんち,,,蔵敷団地
stops,stop_name,ja,薬師前,,,薬師前
stops,stop_name,ja-Hrkt,やくしまえ,,,薬師前
stops,stop_name,ja,藤子・Ｆ・不二雄ミュージアム,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,en,Fujiko・F・Fujio Museum,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,zh-CN,藤子・F・不二雄美术馆,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,zh-TW,藤子・F・不二雄美術館,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,ko,후지코ㆍFㆍ후지오 뮤지엄,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,ja-Hrkt,ふじこ･えふ･ふじおみゅーじあむ,,,藤子・Ｆ・不二雄ミュージアム
stops,stop_name,ja,藤崎一丁目,,,藤崎一丁目
stops,stop_name,en,Fujisaki 1-chōme,,,藤崎一丁目
stops,stop_name,zh-CN,藤崎一丁目,,,藤崎一丁目
stops,stop_name,zh-TW,藤崎一丁目,,,藤崎一丁目
stops,stop_name,ko,후지사키 1초메,,,藤崎一丁目
stops,stop_name,ja-Hrkt,ふじさきいっちょうめ,,,藤崎一丁目
stops,stop_name,ja,藤崎四丁目,,,藤崎四丁目
stops,stop_name,en,Fujisaki 4-chōme,,,藤崎四丁目
stops,stop_name,zh-CN,藤崎四丁目,,,藤崎四丁目
stops,stop_name,zh-TW,藤崎四丁目,,,藤崎四丁目
stops,stop_name,ko,후지사키 4초메,,,藤崎四丁目
stops,stop_name,ja-Hrkt,ふじさきよんちょうめ,,,藤崎四丁目
stops,stop_name,ja,蟹ヶ谷,,,蟹ヶ谷
stops,stop_name,en,Kanigaya,,,蟹ヶ谷
stops,stop_name,zh-CN,蟹之谷,,,蟹ヶ谷
stops,stop_name,zh-TW,蟹之谷,,,蟹ヶ谷
stops,stop_name,ko,가니가야,,,蟹ヶ谷
stops,stop_name,ja-Hrkt,かにがや,,,蟹ヶ谷
stops,stop_name,ja,裏門坂,,,裏門坂
stops,stop_name,en,Uramonzaka,,,裏門坂
stops,stop_name,zh-CN,里门坂,,,裏門坂
stops,stop_name,zh-TW,里門坂,,,裏門坂
stops,stop_name,ko,우라몬자카,,,裏門坂
stops,stop_name,ja-Hrkt,うらもんざか,,,裏門坂
stops,stop_name,ja,西ヶ崎橋,,,西ヶ崎橋
stops,stop_name,en,Nishigasakibashi,,,西ヶ崎橋
stops,stop_name,zh-CN,西之崎桥,,,西ヶ崎橋
stops,stop_name,zh-TW,西之崎橋,,,西ヶ崎橋
stops,stop_name,ko,니시가사키바시,,,西ヶ崎橋
stops,stop_name,ja-Hrkt,にしがさきばし,,,西ヶ崎橋
stops,stop_name,ja,西下橋,,,西下橋
stops,stop_name,en,Nishishitabashi,,,西下橋
stops,stop_name,zh-CN,西下桥,,,西下橋
stops,stop_name,zh-TW,西下橋,,,西下橋
stops,stop_name,ko,니시시타바시,,,西下橋
stops,stop_name,ja-Hrkt,にししたばし,,,西下橋
stops,stop_name,ja,西加瀬,,,西加瀬
stops,stop_name,en,Nishi-kase,,,西加瀬
stops,stop_name,zh-CN,西加濑,,,西加瀬
stops,stop_name,zh-TW,西加瀨,,,西加瀬
stops,stop_name,ko,니시카세,,,西加瀬
stops,stop_name,ja-Hrkt,にしかせ,,,西加瀬
stops,stop_name,ja,西原,,,西原
stops,stop_name,en,Nishihara,,,西原
stops,stop_name,zh-CN,西原,,,西原
stops,stop_name,zh-TW,西原,,,西原
stops,stop_name,ko,니시하라,,,西原
stops,stop_name,ja-Hrkt,にしはら,,,西原
stops,stop_name,ja,西平台,,,西平台
stops,stop_name,en,Nishi-hiradai,,,西平台
stops,stop_name,zh-CN,西平台,,,西平台
stops,stop_name,zh-TW,西平台,,,西平台
stops,stop_name,ko,니시히라다이,,,西平台
stops,stop_name,ja-Hrkt,にしひらだい,,,西平台
stops,stop_name,ja,西明寺前,,,西明寺前
stops,stop_name,en,Saimyōji Mae,,,西明寺前
stops,stop_name,zh-CN,西明寺前,,,西明寺前
stops,stop_name,zh-TW,西明寺前,,,西明寺前
stops,stop_name,ko,사이묘지 앞,,,西明寺前
stops,stop_name,ja-Hrkt,さいみょうじまえ,,,西明寺前
stops,stop_name,ja,西水江,,,西水江
stops,stop_name,en,Nishi-mizue,,,西水江
stops,stop_name,zh-CN,西水江,,,西水江
stops,stop_name,zh-TW,西水江,,,西水江
stops,stop_name,ko,니시미즈에,,,西水江
stops,stop_name,ja-Hrkt,にしみずえ,,,西水江
stops,stop_name,ja,西福寺前,,,西福寺前
stops,stop_name,en,Saifukuji Mae,,,西福寺前
stops,stop_name,zh-CN,西福寺前,,,西福寺前
stops,stop_name,zh-TW,西福寺前,,,西福寺前
stops,stop_name,ko,사이후쿠지 앞,,,西福寺前
stops,stop_name,ja-Hrkt,さいふくじまえ,,,西福寺前
stops,stop_name,ja,西菅団地,,,西菅団地
stops,stop_name,en,Nishi-suge Danchi,,,西菅団地
stops,stop_name,zh-CN,西菅团地,,,西菅団地
stops,stop_name,zh-TW,西菅團地,,,西菅団地
stops,stop_name,ko,니시스게 단지,,,西菅団地
stops,stop_name,ja-Hrkt,にしすげだんち,,,西菅団地
stops,stop_name,ja,西長沢,,,西長沢
stops,stop_name,en,Nishi-nagasawa,,,西長沢
stops,stop_name,zh-CN,西长泽,,,西長沢
stops,stop_name,zh-TW,西長澤,,,西長沢
stops,stop_name,ko,니시나가사와,,,西長沢
stops,stop_name,ja-Hrkt,にしながさわ,,,西長沢
stops,stop_name,ja,観音一丁目,,,観音一丁目
stops,stop_name,en,Kannon 1-chōme,,,観音一丁目
stops,stop_name,zh-CN,观音一丁目,,,観音一丁目
stops,stop_name,zh-TW,觀音一丁目,,,観音一丁目
stops,stop_name,ko,간논 1초메,,,観音一丁目
stops,stop_name,ja-Hrkt,かんのん1ちょうめ,,,観音一丁目
stops,stop_name,ja,観音二丁目川崎大師口,,,観音二丁目川崎大師口
stops,stop_name,en,Kannon 2-chōme Kawasaki Daishi Guchi,,,観音二丁目川崎大師口
stops,stop_name,zh-CN,观音二丁目川崎大师口,,,観音二丁目川崎大師口
stops,stop_name,zh-TW,觀音二丁目川崎大師口,,,観音二丁目川崎大師口
stops,stop_name,ko,간논 2초메 가와사키다이시 입구,,,観音二丁目川崎大師口
stops,stop_name,ja-Hrkt,かんのん2ちょうめかわさきだいしぐち,,,観音二丁目川崎大師口
